variablename,namef,Field,entity,name,array,instance,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
gas_fuel_heat.0.1,f.6139.0.1,6139,participant,p6139_i0,,0,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,
gas_fuel_heat.0.1,f.6139.0.1,6139,participant,p6139_i1,,1,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,
gas_fuel_heat.0.1,f.6139.0.1,6139,participant,p6139_i2,,2,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,
gas_fuel_heat.0.1,f.6139.0.1,6139,participant,p6139_i3,,3,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,
gas_fuel_heat.0.2,f.6139.0.2,6139,participant,p6139_i0,,0,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,
gas_fuel_heat.0.2,f.6139.0.2,6139,participant,p6139_i1,,1,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,
gas_fuel_heat.0.2,f.6139.0.2,6139,participant,p6139_i2,,2,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,
gas_fuel_heat.0.2,f.6139.0.2,6139,participant,p6139_i3,,3,integer,,data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,
heating_type.0.0,f.6140.0.0,6140,participant,p6140_i0,,0,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,
heating_type.0.0,f.6140.0.0,6140,participant,p6140_i1,,1,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,
heating_type.0.0,f.6140.0.0,6140,participant,p6140_i2,,2,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,
heating_type.0.0,f.6140.0.0,6140,participant,p6140_i3,,3,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,
heating_type.0.1,f.6140.0.1,6140,participant,p6140_i0,,0,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,
heating_type.0.1,f.6140.0.1,6140,participant,p6140_i1,,1,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,
heating_type.0.1,f.6140.0.1,6140,participant,p6140_i2,,2,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,
heating_type.0.1,f.6140.0.1,6140,participant,p6140_i3,,3,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,
heating_type.0.2,f.6140.0.2,6140,participant,p6140_i0,,0,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,
heating_type.0.2,f.6140.0.2,6140,participant,p6140_i1,,1,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,
heating_type.0.2,f.6140.0.2,6140,participant,p6140_i2,,2,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,
heating_type.0.2,f.6140.0.2,6140,participant,p6140_i3,,3,integer,,data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,
years_at_address,f.699.0.0,699,participant,p699_i0,,0,integer,,data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 0,years
years_at_address,f.699.0.0,699,participant,p699_i1,,1,integer,,data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 1,years
years_at_address,f.699.0.0,699,participant,p699_i2,,2,integer,,data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 2,years
years_at_address,f.699.0.0,699,participant,p699_i3,,3,integer,,data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 3,years
hshld_number,f.709.0.0,709,participant,p709_i0,,0,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 0,people
hshld_number,f.709.0.0,709,participant,p709_i1,,1,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 1,people
hshld_number,f.709.0.0,709,participant,p709_i2,,2,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 2,people
hshld_number,f.709.0.0,709,participant,p709_i3,,3,integer,,data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,,yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 3,people
hshld_relations.0.0,f.6141.0.0,6141,participant,p6141_i0,,0,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,
hshld_relations.0.0,f.6141.0.0,6141,participant,p6141_i1,,1,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,
hshld_relations.0.0,f.6141.0.0,6141,participant,p6141_i2,,2,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,
hshld_relations.0.0,f.6141.0.0,6141,participant,p6141_i3,,3,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,
hshld_relations.0.1,f.6141.0.1,6141,participant,p6141_i0,,0,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,
hshld_relations.0.1,f.6141.0.1,6141,participant,p6141_i1,,1,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,
hshld_relations.0.1,f.6141.0.1,6141,participant,p6141_i2,,2,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,
hshld_relations.0.1,f.6141.0.1,6141,participant,p6141_i3,,3,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,
hshld_relations.0.2,f.6141.0.2,6141,participant,p6141_i0,,0,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,
hshld_relations.0.2,f.6141.0.2,6141,participant,p6141_i1,,1,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,
hshld_relations.0.2,f.6141.0.2,6141,participant,p6141_i2,,2,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,
hshld_relations.0.2,f.6141.0.2,6141,participant,p6141_i3,,3,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,
hshld_relations.0.3,f.6141.0.3,6141,participant,p6141_i0,,0,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,
hshld_relations.0.3,f.6141.0.3,6141,participant,p6141_i1,,1,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,
hshld_relations.0.3,f.6141.0.3,6141,participant,p6141_i2,,2,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,
hshld_relations.0.3,f.6141.0.3,6141,participant,p6141_i3,,3,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,
hshld_relations.0.4,f.6141.0.4,6141,participant,p6141_i0,,0,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,
hshld_relations.0.4,f.6141.0.4,6141,participant,p6141_i1,,1,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,
hshld_relations.0.4,f.6141.0.4,6141,participant,p6141_i2,,2,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,
hshld_relations.0.4,f.6141.0.4,6141,participant,p6141_i3,,3,integer,,data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,
hshld_vehicles,f.728.0.0,728,participant,p728_i0,,0,integer,,data_coding_100293,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=728,,,,Number of vehicles in household | Instance 0,
hshld_vehicles,f.728.0.0,728,participant,p728_i1,,1,integer,,data_coding_100293,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=728,,,,Number of vehicles in household | Instance 1,
hshld_vehicles,f.728.0.0,728,participant,p728_i2,,2,integer,,data_coding_100293,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=728,,,,Number of vehicles in household | Instance 2,
hshld_vehicles,f.728.0.0,728,participant,p728_i3,,3,integer,,data_coding_100293,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=728,,,,Number of vehicles in household | Instance 3,
hshld_income,f.738.0.0,738,participant,p738_i0,,0,integer,,data_coding_100294,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=738,,,,Average total household income before tax | Instance 0,
hshld_income,f.738.0.0,738,participant,p738_i1,,1,integer,,data_coding_100294,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=738,,,,Average total household income before tax | Instance 1,
hshld_income,f.738.0.0,738,participant,p738_i2,,2,integer,,data_coding_100294,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=738,,,,Average total household income before tax | Instance 2,
hshld_income,f.738.0.0,738,participant,p738_i3,,3,integer,,data_coding_100294,,,Assessment centre > Touchscreen > Sociodemographics > Household,,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=738,,,,Average total household income before tax | Instance 3,
education_years.0.0,f.6138.0.0,6138,participant,p6138_i0,,0,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 0,
education_years.0.0,f.6138.0.0,6138,participant,p6138_i1,,1,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 1,
education_years.0.0,f.6138.0.0,6138,participant,p6138_i2,,2,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 2,
education_years.0.0,f.6138.0.0,6138,participant,p6138_i3,,3,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 3,
education_years.0.1,f.6138.0.1,6138,participant,p6138_i0,,0,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 0,
education_years.0.1,f.6138.0.1,6138,participant,p6138_i1,,1,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 1,
education_years.0.1,f.6138.0.1,6138,participant,p6138_i2,,2,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 2,
education_years.0.1,f.6138.0.1,6138,participant,p6138_i3,,3,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 3,
education_years.0.2,f.6138.0.2,6138,participant,p6138_i0,,0,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 0,
education_years.0.2,f.6138.0.2,6138,participant,p6138_i1,,1,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 1,
education_years.0.2,f.6138.0.2,6138,participant,p6138_i2,,2,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 2,
education_years.0.2,f.6138.0.2,6138,participant,p6138_i3,,3,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 3,
education_years.0.3,f.6138.0.3,6138,participant,p6138_i0,,0,integer,,data_coding_100305,,,Assessment centre > Touchscreen > Sociodemographics > Education,yes,,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6138,,,,Qualifications | Instance 0,
