Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i0,0,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 0,""
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i1,1,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 1,""
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i2,2,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 2,""
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i3,3,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 3,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i0,0,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i1,1,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i2,2,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i3,3,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i0,0,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i1,1,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i2,2,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i3,3,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i0,0,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i1,1,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i2,2,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i3,3,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
years_at_address,Length of time at current address,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=699,Household,f.699.0.0,699,participant,p699_i0,0,,integer,"",data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 0,years
years_at_address,Length of time at current address,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=699,Household,f.699.0.0,699,participant,p699_i1,1,,integer,"",data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 1,years
years_at_address,Length of time at current address,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=699,Household,f.699.0.0,699,participant,p699_i2,2,,integer,"",data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 2,years
years_at_address,Length of time at current address,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=699,Household,f.699.0.0,699,participant,p699_i3,3,,integer,"",data_coding_100290,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=699,,,,Length of time at current address | Instance 3,years
hshld_number,Number in household,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=709,Household,f.709.0.0,709,participant,p709_i0,0,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 0,people
hshld_number,Number in household,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=709,Household,f.709.0.0,709,participant,p709_i1,1,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 1,people
hshld_number,Number in household,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=709,Household,f.709.0.0,709,participant,p709_i2,2,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 2,people
hshld_number,Number in household,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=709,Household,f.709.0.0,709,participant,p709_i3,3,,integer,"",data_coding_100291,,,Assessment centre > Touchscreen > Sociodemographics > Household,"",yes,http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=709,,,,Number in household | Instance 3,people
hshld_partner,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i0,0,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,""
hshld_partner,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i1,1,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,""
hshld_partner,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i2,2,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,""
hshld_partner,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i3,3,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,""
hshld_children,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i0,0,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,""
hshld_children,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i1,1,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,""
hshld_children,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i2,2,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,""
hshld_children,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i3,3,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,""
hshld_grandchild,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i0,0,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 0,""
hshld_grandchild,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i1,1,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 1,""
hshld_grandchild,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i2,2,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 2,""
hshld_grandchild,How are people in household related to participant,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6141,Household,f.6141.0.0 - f.6141.0.7,6141,participant,p6141_i3,3,,integer,"",data_coding_100292,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6141,,,,How are people in household related to participant | Instance 3,""
