Variable,Description,URL,Category,UKB.dataset.ID,Field.ID,entity,name,instance,array,type,primary_key_type,coding_name,concept,description,folder_path,is_multi_select,is_sparse_coding,linkout,longitudinal_axis_type,referenced_entity_field,relationship,title,units
confide_freq,Able to confide,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2110,Social support,f.2110.0.0,2110,participant,p2110_i2,2,,integer,"",data_coding_100501,,,Assessment centre > Touchscreen > Psychosocial factors > Social support,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2110,,,,Able to confide | Instance 2,""
confide_freq,Able to confide,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2110,Social support,f.2110.0.0,2110,participant,p2110_i3,3,,integer,"",data_coding_100501,,,Assessment centre > Touchscreen > Psychosocial factors > Social support,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2110,,,,Able to confide | Instance 3,""
loneliness,"Loneliness, isolation",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2020,Social support,f.2020.0.0,2020,participant,p2020_i0,0,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2020,,,,"Loneliness, isolation | Instance 0",""
loneliness,"Loneliness, isolation",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2020,Social support,f.2020.0.0,2020,participant,p2020_i1,1,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2020,,,,"Loneliness, isolation | Instance 1",""
loneliness,"Loneliness, isolation",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2020,Social support,f.2020.0.0,2020,participant,p2020_i2,2,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2020,,,,"Loneliness, isolation | Instance 2",""
loneliness,"Loneliness, isolation",http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=2020,Social support,f.2020.0.0,2020,participant,p2020_i3,3,,integer,"",data_coding_100349,,,Assessment centre > Touchscreen > Psychosocial factors > Mental health,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=2020,,,,"Loneliness, isolation | Instance 3",""
accommodation_type,Type of accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=670,Household,f.670.0.0,670,participant,p670_i0,0,,integer,"",data_coding_100286,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=670,,,,Type of accommodation lived in | Instance 0,""
accommodation_type,Type of accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=670,Household,f.670.0.0,670,participant,p670_i1,1,,integer,"",data_coding_100286,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=670,,,,Type of accommodation lived in | Instance 1,""
accommodation_type,Type of accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=670,Household,f.670.0.0,670,participant,p670_i2,2,,integer,"",data_coding_100286,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=670,,,,Type of accommodation lived in | Instance 2,""
accommodation_type,Type of accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=670,Household,f.670.0.0,670,participant,p670_i3,3,,integer,"",data_coding_100286,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=670,,,,Type of accommodation lived in | Instance 3,""
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i0,0,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 0,""
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i1,1,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 1,""
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i2,2,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 2,""
own_or_rent,Own or rent accommodation lived in,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=680,Household,f.680.0.0,680,participant,p680_i3,3,,integer,"",data_coding_100287,,,Assessment centre > Touchscreen > Sociodemographics > Household,"","",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=680,,,,Own or rent accommodation lived in | Instance 3,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i0,0,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i1,1,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i2,2,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,""
gas_hob_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i3,3,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i0,0,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i1,1,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i2,2,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,""
gas_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i3,3,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i0,0,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 0,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i1,1,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 1,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i2,2,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 2,""
open_fire_heat,Gas or solid-fuel cooking/heating,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6139,Household,f.6139.0.0 - f.6139.0.2,6139,participant,p6139_i3,3,,integer,"",data_coding_100288,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6139,,,,Gas or solid-fuel cooking/heating | Instance 3,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
gas_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
electric_storage_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
oil_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
portable_gas_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
portable_gas_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
portable_gas_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
portable_gas_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
solid_fuel_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
solid_fuel_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
solid_fuel_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
solid_fuel_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i3,3,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 3,""
open_fire_no_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i0,0,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 0,""
open_fire_no_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i1,1,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 1,""
open_fire_no_central_heat,Heating type(s) in home,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=6140,Household,f.6140.0.0 - f.6140.0.5,6140,participant,p6140_i2,2,,integer,"",data_coding_100289,,,Assessment centre > Touchscreen > Sociodemographics > Household,yes,"",http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=6140,,,,Heating type(s) in home | Instance 2,""
